ticker,company_name,ceo_name,salary,industry
MAT,"Mattel, Inc.",Ynon Kreiz,"$16,128,895",Consumer%20Discretionary
MBUU,"Malibu Boats, Inc.",Jack Springer,"$4,838,018",Consumer%20Discretionary
MCD,McDonald's Corporation,Christopher Kempczinski,"$20,028,132",Consumer%20Discretionary
MCFT,"Mastercraft Boat Holdings, Inc.",Frederick Brightbill,"$2,491,868",Consumer%20Discretionary
MCRI,"Monarch Casino & Resort, Inc.",John Farahi,"$5,442,917",Consumer%20Discretionary
MCW,"Mister Car Wash, Inc.",John Lai,"$14,746,711",Consumer%20Discretionary
MDC,"M.D.C. Holdings, Inc.",David Mandarich,"$16,992,615",Consumer%20Discretionary
MGM,MGM Resorts International,William Hornbuckle,"$13,274,524",Consumer%20Discretionary
MHK,"Mohawk Industries, Inc.",Jeffrey Lorberbaum,"$5,190,696",Consumer%20Discretionary
MHO,"M/I Homes, Inc.",Robert Schottenstein,"$7,427,795",Consumer%20Discretionary
MNRO,"Monro, Inc.",Michael Broderick,"$4,366,643",Consumer%20Discretionary
MOD,Modine Manufacturing Company,Neil Brinker,"$2,013,440",Consumer%20Discretionary
MOV,"Movado Group, Inc.",Efraim Grinberg,"$7,212,004",Consumer%20Discretionary
MPAA,"Motorcar Parts of America, Inc.",Selwyn Joffe,"$4,334,648",Consumer%20Discretionary
MPX,Marine Products Corporation,Richard Hubbell,"$1,254,878",Consumer%20Discretionary
MTH,Meritage Homes Corporation,Phillippe Lord,"$7,915,603",Consumer%20Discretionary
MTN,"Vail Resorts, Inc.",Kirsten Lynch,"$6,609,628",Consumer%20Discretionary
MULN,"Mullen Automotive, Inc.",David Michery,"$2,382,088",Consumer%20Discretionary
MUSA,"Murphy USA, Inc.",R. Clyde,"$8,638,157",Consumer%20Discretionary
NCLH,Norwegian Cruise Line Holdings Ltd.,Frank Rio,"$19,668,768",Consumer%20Discretionary
NDLS,Noodles & Co.,Dave Boennighausen,"$2,408,743",Consumer%20Discretionary
NKE,"NIKE, Inc.",John Donahoe II,"$28,838,060",Consumer%20Discretionary
NVR,"NVR, Inc.",Paul Saville,"$4,162,400",Consumer%20Discretionary
NWL,"Newell Brands, Inc.",Ravichandra Saligram,"$11,438,798",Consumer%20Discretionary
ODP,The ODP Corporation,Gerry Smith,"$10,981,650",Consumer%20Discretionary
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",John Swygert,"$4,253,126",Consumer%20Discretionary
ONEW,"OneWater Marine, Inc.",Philip Singleton Jr.,"$4,427,902",Consumer%20Discretionary
ORLY,"O'Reilly Automotive, Inc.",Gregory Johnson,"$12,764,270",Consumer%20Discretionary
OSTK,"Overstock.com, Inc.",Jonathan Johnson III,"$2,855,412",Consumer%20Discretionary
OSW,OneSpaWorld Holdings Ltd.,Leonard Fluxman,"$5,128,535",Consumer%20Discretionary
OXM,"Oxford Industries, Inc.",Thomas Chubb III,"$4,765,870",Consumer%20Discretionary
PAG,"Penske Automotive Group, Inc.",Roger Penske,"$6,981,685",Consumer%20Discretionary
PATK,"Patrick Industries, Inc.",Andy Nemeth,"$8,023,798",Consumer%20Discretionary
PENN,"PENN Entertainment, Inc.",Jay Snowden,"$65,887,214",Consumer%20Discretionary
PETS,"PetMed Express, Inc.",Mathew Hulett,"$12,602,605",Consumer%20Discretionary
PHM,"PulteGroup, Inc.",Ryan Marshall,"$16,149,555",Consumer%20Discretionary
PII,Polaris Inc.,Michael Speetzen,"$9,758,906",Consumer%20Discretionary
PLAY,"Dave & Buster's Entertainment, Inc.",Kevin Sheehan,"$3,481,565",Consumer%20Discretionary
PLBY,"PLBY Group, Inc.",Ben Kohn,"$32,770,190",Consumer%20Discretionary
PLCE,"The Children's Place, Inc.",Jane Elfers,"$11,831,132",Consumer%20Discretionary
PLNT,"Planet Fitness, Inc.",Christopher Rondeau,"$9,272,049",Consumer%20Discretionary
POOL,Pool Corporation,Peter Arvan,"$5,575,384",Consumer%20Discretionary
POSH,"Poshmark, Inc.",Manish Chandra,"$736,100",Consumer%20Discretionary
POWW,"AMMO, Inc.",Fred Wagenhals,"$1,352,463",Consumer%20Discretionary
PRCH,"Porch Group, Inc.",Matthew Ehrlichman,"$1,272,840",Consumer%20Discretionary
PRDO,Perdoceo Education Corporation,Todd Nelson,"$4,998,632",Consumer%20Discretionary
PRPL,"Purple Innovation, Inc.",Robert DeMartini,"$445,210",Consumer%20Discretionary
PRTS,"CarParts.com, Inc.",Lev Peker,"$4,186,297",Consumer%20Discretionary
PRTY,"Party City Holdco, Inc.",Bradley Weston,"$2,658,334",Consumer%20Discretionary
PTLO,"Portillo's, Inc.",Michael Osanloo,"$31,244,207",Consumer%20Discretionary
PTON,"Peloton Interactive, Inc.",Barry McCarthy,"$168,073,420",Consumer%20Discretionary
PVH,PVH Corp.,Stefan Larsson,"$14,714,208",Consumer%20Discretionary
PZZA,"Papa John's International, Inc.",Robert Lynch,"$7,239,979",Consumer%20Discretionary
QRTEA,"Qurate Retail, Inc.",David Rawlinson II,"$16,225,908",Consumer%20Discretionary
QS,QuantumScape Corp.,Jagdeep Singh,"$69,102,285",Consumer%20Discretionary
QUOT,"Quotient Technology, Inc.",Steven Boal,"$3,380,995",Consumer%20Discretionary
RCII,"Rent-A-Center, Inc.",Mitchell Fadel,"$11,732,761",Consumer%20Discretionary
RCKY,"Rocky Brands, Inc.",Jason Brooks,"$621,224",Consumer%20Discretionary
RCL,Royal Caribbean Group,Richard Fain,"$15,812,027",Consumer%20Discretionary
REAL,"The RealReal, Inc.",Julie Wainwright,"$4,985,262",Consumer%20Discretionary
RENT,"Rent the Runway, Inc.",Jennifer Hyman,"$6,885,895",Consumer%20Discretionary
RGR,"Sturm, Ruger & Company, Inc.",Christopher Killoy,"$3,815,695",Consumer%20Discretionary
RH,RH,Gary Friedman,"$4,532,285",Consumer%20Discretionary
RICK,"RCI Hospitality Holdings, Inc.",Eric Langan,"$1,545,218",Consumer%20Discretionary
RIDE,Lordstown Motors Corp.,Daniel Ninivaggi,"$5,564,048",Consumer%20Discretionary
RIVN,"Rivian Automotive, Inc.",Robert Scaringe,"$422,140,679",Consumer%20Discretionary
RL,Ralph Lauren Corporation,Patrice Louvet,"$18,553,058",Consumer%20Discretionary
RMBL,"RumbleOn, Inc.",Marshall Chesrown,"$3,869,775",Consumer%20Discretionary
ROST,"Ross Stores, Inc.",Barbara Rentler,"$15,989,635",Consumer%20Discretionary
RRR,"Red Rock Resorts, Inc.",Frank Fertitta III,"$3,150,788",Consumer%20Discretionary
RSI,"Rush Street Interactive, Inc.",Richard Schwartz,"$2,341,195",Consumer%20Discretionary
RUTH,"Ruth's Hospitality Group, Inc.",Cheryl Henry,"$5,337,817",Consumer%20Discretionary
RVLV,"Revolve Group, Inc.",Mike Karanikolas,"$472,594",Consumer%20Discretionary
SAH,"Sonic Automotive, Inc.",David Smith,"$6,511,243",Consumer%20Discretionary
SBH,"Sally Beauty Holdings, Inc.",Denise Paulonis,"$8,363,154",Consumer%20Discretionary
SBUX,Starbucks Corporation,Kevin Johnson,"$20,425,162",Consumer%20Discretionary
SCI,Service Corporation International,Thomas Ryan,"$11,708,035",Consumer%20Discretionary
SCVL,"Shoe Carnival, Inc.",Mark Worden,"$2,181,767",Consumer%20Discretionary
SEAS,"SeaWorld Entertainment, Inc.",Marc Swanson,"$2,009,400",Consumer%20Discretionary
SFIX,"Stitch Fix, Inc.",Elizabeth Spaulding,"$3,134,920",Consumer%20Discretionary
SG,"Sweetgreen, Inc.",Jonathan Neman,"$38,819,816",Consumer%20Discretionary
SGC,"Superior Group of Companies, Inc.",Michael Benstock,"$5,874,538",Consumer%20Discretionary
SHAK,"Shake Shack, Inc.",Randy Garutti,"$5,466,562",Consumer%20Discretionary
SHOO,"Steven Madden, Ltd.",Edward Rosenfeld,"$7,566,831",Consumer%20Discretionary
SIG,Signet Jewelers Limited,Virginia Drosos,"$12,953,460",Consumer%20Discretionary
SIX,Six Flags Entertainment Corporation,Selim Bassoul,"$11,932,585",Consumer%20Discretionary
SKX,"Skechers U.S.A., Inc.",Robert Greenberg,"$23,977,314",Consumer%20Discretionary
SKY,Skyline Champion Corporation,Mark Yost,"$5,765,742",Consumer%20Discretionary
SLDP,"Solid Power, Inc.",Douglas Campbell,"$1,418,557",Consumer%20Discretionary
SMP,"Standard Motor Products, Inc.",Eric Sills,"$1,743,163",Consumer%20Discretionary
SNBR,Sleep Number Corporation,Shelly Ibach,"$9,599,571",Consumer%20Discretionary
SNPO,Snap One Holdings Corp.,John Heyman,"$11,778,935",Consumer%20Discretionary
SOND,"Sonder Holdings, Inc.",Francis Davidson,"$3,329,640",Consumer%20Discretionary
SONO,"Sonos, Inc.",Patrick Spence,"$5,482,555",Consumer%20Discretionary
SPWH,"Sportsman's Warehouse Holdings, Inc.",Jon Barker,"$4,025,011",Consumer%20Discretionary
SRI,"Stoneridge, Inc.",Jonathan DeGaynor,"$3,605,813",Consumer%20Discretionary
STKS,"The ONE Group Hospitality, Inc.",Emanuel Hilario,"$6,663,707",Consumer%20Discretionary
STRA,"Strategic Education, Inc.",Karl McDonnell,"$6,197,825",Consumer%20Discretionary
SWBI,"Smith & Wesson Brands, Inc.",Mark Smith,"$2,821,898",Consumer%20Discretionary
SWIM,"Latham Group, Inc.",Scott Rajeski,"$70,479,461",Consumer%20Discretionary
TA,TravelCenters of America Inc.,Jonathan Pertchik,"$7,278,620",Consumer%20Discretionary
TCS,"The Container Store Group, Inc.",Satish Malhotra,"$3,629,120",Consumer%20Discretionary
TDUP,"thredUP, Inc.",James Reinhart,"$655,324",Consumer%20Discretionary
TGT,Target Corporation,Brian Cornell,"$19,758,766",Consumer%20Discretionary
TH,Target Hospitality Corp.,James Archer,"$3,581,389",Consumer%20Discretionary
THO,"Thor Industries, Inc.",Robert Martin,"$15,866,718",Consumer%20Discretionary
THRM,Gentherm Incorporated,Phillip Eyler,"$5,972,977",Consumer%20Discretionary
TJX,"The TJX Companies, Inc.",Ernie Herrman,"$31,802,000",Consumer%20Discretionary
TLYS,"Tilly's, Inc.",Edmond Thomas,"$3,300,130",Consumer%20Discretionary
TMHC,Taylor Morrison Home Corp.,Sheryl Palmer,"$12,063,477",Consumer%20Discretionary
TNL,Travel + Leisure Co.,Michael Brown,"$10,620,565",Consumer%20Discretionary
TOL,"Toll Brothers, Inc.",Douglas Yearley  Jr.,"$12,195,409",Consumer%20Discretionary
TPH,"Tri Pointe Homes, Inc.",Douglas Bauer,"$7,496,282",Consumer%20Discretionary
TPR,"Tapestry, Inc.",Joanne Crevoiserat,"$13,739,426",Consumer%20Discretionary
TPX,"Tempur Sealy International, Inc.",Scott Thompson,"$19,854,617",Consumer%20Discretionary
TSCO,Tractor Supply Company,Harry Lawton III,"$11,117,251",Consumer%20Discretionary
TSLA,"Tesla, Inc.",Elon Musk,$0,Consumer%20Discretionary
TTSH,"Tile Shop Holdings, Inc.",Cabell Lolmaugh,"$1,223,452",Consumer%20Discretionary
TUP,Tupperware Brands Corporation,Miguel Fernandez,"$5,433,669",Consumer%20Discretionary
TWOU,"2U, Inc.",Christopher Paucek,"$17,406,594",Consumer%20Discretionary
TXRH,"Texas Roadhouse, Inc.",Gerald Morgan,"$3,769,765",Consumer%20Discretionary
UAA,"Under Armour, Inc.",Patrik Frisk,"$15,544,913",Consumer%20Discretionary
UDMY,"Udemy, Inc.",Gregg Coccari,"$8,119,586",Consumer%20Discretionary
UEIC,Universal Electronics Inc.,Paul Arling,"$2,956,910",Consumer%20Discretionary
UFI,"Unifi, Inc.",Edmund Ingle,"$1,617,866",Consumer%20Discretionary
ULTA,"Ulta Beauty, Inc.",David Kimbell,"$8,539,767",Consumer%20Discretionary
URBN,"Urban Outfitters, Inc.",Richard Hayne,"$1,040,539",Consumer%20Discretionary
UTI,"Universal Technical Institute, Inc.",Jerome Grant,"$2,215,714",Consumer%20Discretionary
VAC,Marriott Vacations Worldwide Corporation,Stephen Weisz,"$13,223,937",Consumer%20Discretionary
VC,Visteon Corporation,Sachin Lawande,"$9,307,212",Consumer%20Discretionary
VFC,VF Corp.,Steven Rendle,"$15,423,154",Consumer%20Discretionary
VLTA,"Volta, Inc.",Scott Mercer,"$179,423,048",Consumer%20Discretionary
VSCO,Victoria's Secret & Co.,Martin Waters,"$12,905,231",Consumer%20Discretionary
VSTO,"Vista Outdoor, Inc.",Christopher Metz,"$12,460,138",Consumer%20Discretionary
VUZI,Vuzix Corporation,Paul Travers,"$42,966,518",Consumer%20Discretionary
VVNT,"Vivint Smart Home, Inc.",David Bywater,"$33,617,639",Consumer%20Discretionary
W,"Wayfair, Inc.",Niraj Shah,"$227,271",Consumer%20Discretionary
WEBR,"Weber, Inc.",Chris Scherzinger,"$2,125,508",Consumer%20Discretionary
WEN,The Wendy's Company,Todd Penegor,"$9,669,733",Consumer%20Discretionary
WEYS,"Weyco Group, Inc.",Thomas Florsheim Jr.,"$1,310,472",Consumer%20Discretionary
WGO,"Winnebago Industries, Inc.",Michael Happe,"$6,676,569",Consumer%20Discretionary
WH,"Wyndham Hotels & Resorts, Inc.",Geoffrey Ballotti,"$18,209,539",Consumer%20Discretionary
WHR,Whirlpool Corporation,Marc Bitzer,"$18,751,901",Consumer%20Discretionary
WINA,Winmark Corporation,Brett Heffes,"$1,826,625",Consumer%20Discretionary
WING,"Wingstop, Inc.",Charles Morrison,"$5,042,788",Consumer%20Discretionary
WISH,"ContextLogic, Inc.",Piotr Szulczewski,"$450,000",Consumer%20Discretionary
WKHS,Workhorse Group Inc.,Richard Dauch,"$11,962,651",Consumer%20Discretionary
WOOF,"Petco Health & Wellness Company, Inc.",Ron Coughlin,"$4,025,740",Consumer%20Discretionary
WRBY,"Warby Parker, Inc.",Neil Blumenthal and David Gilboa,"$103,599,384",Consumer%20Discretionary
WSM,"Williams-Sonoma, Inc.",Laura Alber,"$21,324,327",Consumer%20Discretionary
WW,"WW International, Inc.",Mindy Grossman,"$5,137,456",Consumer%20Discretionary
WWW,"Wolverine World Wide, Inc.",Blake Krueger,"$14,405,857",Consumer%20Discretionary
WYNN,"Wynn Resorts, Limited",Matthew Maddox,"$12,928,747",Consumer%20Discretionary
XMTR,"Xometry, Inc.",Randolph Altschuler,"$3,303,032",Consumer%20Discretionary
XPEL,"XPEL, Inc.",Ryan Pape,"$1,302,500",Consumer%20Discretionary
XPOF,"Xponential Fitness, Inc.",Anthony Geisler,"$17,066,039",Consumer%20Discretionary
YETI,"YETI Holdings, Inc.",Matthew Reintjes,"$7,678,474",Consumer%20Discretionary
YUM,"Yum! Brands, Inc.",David Gibbs,"$27,578,659",Consumer%20Discretionary
ZUMZ,Zumiez Inc.,Richard Brooks Jr.,"$2,474,467",Consumer%20Discretionary
ACI,"Albertsons Companies, Inc.",Vivek Sankaran,"$8,639,520",Consumer%20Staples
ADM,Archer-Daniels-Midland Company,Juan Luciano,"$23,508,841",Consumer%20Staples
ALCO,"Alico, Inc.",John Kiernan,"$796,127",Consumer%20Staples
ANDE,"The Andersons, Inc.",Patrick Bowe,"$5,766,899",Consumer%20Staples
APPH,"AppHarvest, Inc.",Jonathan Webb,"$33,087,859",Consumer%20Staples
AVO,"Mission Produce, Inc.",Stephen Barnard,"$1,266,091",Consumer%20Staples
BF.B,Brown-Forman Corporation,Lawson Whiting,"$8,364,936",Consumer%20Staples
BG,Bunge Limited,Gregory Heckman,"$16,148,227",Consumer%20Staples
BGS,"B&G Foods, Inc.",Kenneth Keller Jr.,"$6,040,794",Consumer%20Staples
BHIL,"Benson Hill, Inc.",Matthew Crisp,"$4,941,785",Consumer%20Staples
BJ,"BJ's Wholesale Club Holdings, Inc.",Robert Eddy,"$16,340,546",Consumer%20Staples
BRBR,"BellRing Brands, Inc.",Darcy Davenport,"$5,046,013",Consumer%20Staples
BRCC,"BRC, Inc.",Toby Johnson,"$2,612,679",Consumer%20Staples
BYND,"Beyond Meat, Inc.",Ethan Brown,"$6,572,625",Consumer%20Staples
CAG,"Conagra Brands, Inc.",Sean Connolly,"$11,947,054",Consumer%20Staples
CALM,"Cal-Maine Foods, Inc.",Adolphus Baker,"$1,292,812",Consumer%20Staples
CASY,"Casey's General Stores, Inc.",Darren Rebelez,"$9,061,083",Consumer%20Staples
CELH,"Celsius Holdings, Inc.",John Fieldly,"$12,214,089",Consumer%20Staples
CENT,Central Garden & Pet Company,Timothy Cofer,"$6,625,249",Consumer%20Staples
CHD,"Church & Dwight Co., Inc.",Matthew Farrell,"$8,889,526",Consumer%20Staples
CHEF,"The Chefs' Warehouse, Inc.",Christopher Pappas,"$6,437,105",Consumer%20Staples
CL,Colgate-Palmolive Company,Noel Wallace,"$15,458,151",Consumer%20Staples
CLX,The Clorox Company,Linda Rendle,"$8,534,808",Consumer%20Staples
COCO,"The Vita Coco Company, Inc.",Michael Kirban,"$3,602,014",Consumer%20Staples
COKE,"Coca-Cola Consolidated, Inc.",J. Harrison,"$13,545,136",Consumer%20Staples
COST,Costco Wholesale Corporation,W. Jelinek,"$9,905,070",Consumer%20Staples
COTY,Coty Inc.,Sue Nabi,"$3,557,754",Consumer%20Staples
CPB,Campbell Soup Company,Mark Clouse,"$10,277,065",Consumer%20Staples
CVGW,"Calavo Growers, Inc.",Steven Hollister,"$323,882",Consumer%20Staples
DAR,Darling Ingredients Inc.,Randall Stuewe,"$7,956,652",Consumer%20Staples
EL,"The Estee Lauder Companies, Inc.",Fabrizio Freda,"$25,480,056",Consumer%20Staples
ELF,"e.l.f. Beauty, Inc.",Tarang Amin,"$5,234,197",Consumer%20Staples
ENR,"Energizer Holdings, Inc.",Mark LaVigne,"$9,048,440",Consumer%20Staples
EPC,Edgewell Personal Care Co.,Rod Little,"$9,320,280",Consumer%20Staples
FDP,Fresh Del Monte Produce Inc.,Mohammad Abu-Ghazaleh,"$5,470,325",Consumer%20Staples
FIZZ,National Beverage Corp.,Nick Caporella,"$11,148,959",Consumer%20Staples
FLO,"Flowers Foods, Inc.",Ryals McMullian,"$5,979,905",Consumer%20Staples
FREE,"Whole Earth Brands, Inc.",Albert Manzone,"$4,881,669",Consumer%20Staples
FRPT,"Freshpet, Inc.",William Cyr,"$765,040",Consumer%20Staples
GIS,"General Mills, Inc.",Jeffrey Harmening,"$12,266,195",Consumer%20Staples
GO,Grocery Outlet Holding Corp.,Eric Lindberg Jr.,"$4,008,964",Consumer%20Staples
HAIN,"The Hain Celestial Group, Inc.",Mark Schiller,"$7,326,221",Consumer%20Staples
HFFG,"HF Foods Group, Inc.",Xiao Zhang,"$603,077",Consumer%20Staples
HLF,Herbalife Nutrition Ltd.,John Agwunobi,"$6,996,699",Consumer%20Staples
HNST,"The Honest Company, Inc.",Nikolaos Vlahos,"$13,864,207",Consumer%20Staples
HRL,Hormel Foods Corporation,James Snee,"$9,478,102",Consumer%20Staples
HSY,The Hershey Company,Michele Buck,"$16,144,570",Consumer%20Staples
IMKTA,"Ingles Markets, Incorporated",James Lanning,"$1,974,670",Consumer%20Staples
INGR,Ingredion Incorporated,James Zallie,"$10,320,138",Consumer%20Staples
IPAR,"Inter Parfums, Inc.",Jean Madar,"$1,230,000",Consumer%20Staples
JBSS,"John B. Sanfilippo & Son, Inc.",Jeffrey Sanfilippo,"$1,776,327",Consumer%20Staples
JJSF,J&J Snack Foods Corp.,Daniel Fachner,"$1,493,218",Consumer%20Staples
K,Kellogg Company,Steven Cahillane,"$10,678,337",Consumer%20Staples
KDP,Keurig Dr Pepper Inc.,Robert Gamgort,"$7,772,521",Consumer%20Staples
KHC,The Kraft Heinz Company,Miguel Patricio,"$8,605,599",Consumer%20Staples
KMB,Kimberly-Clark Corporation,Michael Hsu,"$12,009,162",Consumer%20Staples
KO,The Coca-Cola Company,James Quincey,"$24,883,878",Consumer%20Staples
KR,The Kroger Co.,W. McMullen,"$18,168,730",Consumer%20Staples
LANC,Lancaster Colony Corporation,David Ciesinski,"$3,744,293",Consumer%20Staples
LNDC,"Lifecore Biomedical, Inc.",Albert Bolles,"$956,810",Consumer%20Staples
LW,"Lamb Weston Holdings, Inc.",Thomas Werner,"$7,858,113",Consumer%20Staples
MDLZ,"Mondelez International, Inc.",Dirk de Put,"$16,128,320",Consumer%20Staples
MED,"Medifast, Inc.",Daniel Chard,"$6,930,636",Consumer%20Staples
MGPI,"MGP Ingredients, Inc.",David Colo,"$3,373,695",Consumer%20Staples
MKC,"McCormick & Company, Incorporated",Lawrence Kurzius,"$12,718,656",Consumer%20Staples
MNST,Monster Beverage Corporation,Rodney Sacks,"$16,707,577",Consumer%20Staples
MO,"Altria Group, Inc.",William Gifford Jr.,"$12,626,972",Consumer%20Staples
NAPA,"The Duckhorn Portfolio, Inc.",Alex Ryan,"$1,535,629",Consumer%20Staples
NATR,"Nature's Sunshine Products, Inc.",Terrence Moorehead,"$3,545,156",Consumer%20Staples
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Kemper Isely,"$620,393",Consumer%20Staples
NUS,"Nu Skin Enterprises, Inc.",Ryan Napierski,"$4,731,970",Consumer%20Staples
OLPX,"Olaplex Holdings, Inc.",JuE Wong,"$1,593,289",Consumer%20Staples
PEP,"PepsiCo, Inc.",Ramon Laguarta,"$25,506,607",Consumer%20Staples
PFGC,Performance Food Group Co.,George Holm,"$8,660,511",Consumer%20Staples
PG,The Procter & Gamble Company,Jon Moeller,"$17,716,015",Consumer%20Staples
PM,Philip Morris International Inc.,Jacek Olczak,"$10,557,568",Consumer%20Staples
POST,"Post Holdings, Inc.",Robert Vitale,"$15,475,418",Consumer%20Staples
PPC,Pilgrims Pride Corporation,Fabio Sandri,"$8,581,691",Consumer%20Staples
PRMW,Primo Water Corp.,Thomas Harrington,"$5,332,744",Consumer%20Staples
PSMT,"PriceSmart, Inc.",Sherry Bahrambeygui,"$10,182,186",Consumer%20Staples
RAD,Rite Aid Corporation,Heyward Donigan,"$9,911,507",Consumer%20Staples
REYN,"Reynolds Consumer Products, Inc.",Lance Mitchell,"$5,940,377",Consumer%20Staples
SAM,"The Boston Beer Company, Inc.",David Burwick,"$14,840,956",Consumer%20Staples
SEB,Seaboard Corporation,Robert Steer,"$5,653,886",Consumer%20Staples
SENEA,Seneca Foods Corporation,Paul Palmby,"$997,909",Consumer%20Staples
SFM,"Sprouts Farmers Market, Inc.",Jack Sinclair,"$5,773,120",Consumer%20Staples
SJM,The J. M. Smucker Company,Mark Smucker,"$8,511,639",Consumer%20Staples
SKIN,The Beauty Health Company,Clinton Carnell Jr.,"$26,526,940",Consumer%20Staples
SMPL,The Simply Good Foods Co.,Joseph Scalzo,"$4,270,253",Consumer%20Staples
SOVO,"Sovos Brands, Inc.",Todd Lachman,"$13,583,321",Consumer%20Staples
